smi_std,smiles,logp,source,units
CCOC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,CCOC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,3.15,OpenChem.sdf,
O=C(CCc1ccccc1)Nc1ccc(Cl)c(Cl)c1,O=C(CCc1ccccc1)Nc1ccc(Cl)c(Cl)c1,4.85,OpenChem.sdf,
CCC(C)C(NC(C)=O)C(=O)NC(CC(N)=O)C(N)=O,CCC(C)C(NC(C)=O)C(=O)NC(CC(N)=O)C(N)=O,-1.41,OpenChem.sdf,
COC(=O)c1ccccc1,COC(=O)c1ccccc1,2.12,OpenChem.sdf,
CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCC[N+]1([O-])CCOCC1)C(C)C,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCC[N+]1([O-])CCOCC1)C(C)C,4.07,OpenChem.sdf,
NC(C(=O)O)c1cccs1,NC(C(=O)O)c1cccs1,-2.05,OpenChem.sdf,
CCN(CC)CC,CCN(CC)CC,1.45,OpenChem.sdf,
CNC(=O)Oc1cc(C)c(C)cc1C,CNC(=O)Oc1cc(C)c(C)cc1C,2.52,OpenChem.sdf,
O=C1C=C(Nc2ccccc2)C(=O)c2ccccc21,O=C1C=C(Nc2ccccc2)C(=O)c2ccccc21,2.84,OpenChem.sdf,
CCOc1ccc(C2(C(=O)OC)CC2(Cl)Cl)cc1,CCOc1ccc(C2(C(=O)OC)CC2(Cl)Cl)cc1,4.1,OpenChem.sdf,
CCCCc1ccc(C(=O)O)cc1,CCCCc1ccc(C(=O)O)cc1,3.97,OpenChem.sdf,
Clc1ccncn1,Clc1ccncn1,0.47,OpenChem.sdf,
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1cccc(C(F)(F)F)c1,COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1cccc(C(F)(F)F)c1,1.57,OpenChem.sdf,
c1ccc2c(c1)nnn2C1CCCC1,c1ccc2c(c1)nnn2C1CCCC1,2.61,OpenChem.sdf,
CC(C)(C)[N+]([O-])=Cc1ccc(O)cc1,CC(C)(C)[N+]([O-])=Cc1ccc(O)cc1,0.6,OpenChem.sdf,
Nc1nnnn1-c1cc(Cl)ccc1Cl,Nc1nnnn1-c1cc(Cl)ccc1Cl,1.61,OpenChem.sdf,
Nc1n[n+]([O-])c2ccc(Cl)cc2[n+]1[O-],Nc1n[n+]([O-])c2ccc(Cl)cc2[n+]1[O-],0.41,OpenChem.sdf,
C=CCN(CC=C)C(=O)C(Cl)Cl,C=CCN(CC=C)C(=O)C(Cl)Cl,1.84,OpenChem.sdf,
Cc1ccc(C)n1Nc1ccc(N(CCO)CCO)nn1,Cc1ccc(C)n1Nc1ccc(N(CCO)CCO)nn1,1.06,OpenChem.sdf,
CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)c1ccccc1,CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)c1ccccc1,2.87,OpenChem.sdf,
COc1cc(S(C)=O)ccc1-c1nc2ccncc2[nH]1,COc1cc(S(C)=O)ccc1-c1nc2ccncc2[nH]1,1.25,OpenChem.sdf,
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,4.26,OpenChem.sdf,
CCCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,CCCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,1.77,OpenChem.sdf,
CCc1c(C)nc2n(c1=O)C(C)CCC2,CCc1c(C)nc2n(c1=O)C(C)CCC2,1.43,OpenChem.sdf,
O=C1CC(Sc2ccccc2C(=O)OCc2ccccc2)N1,O=C1CC(Sc2ccccc2C(=O)OCc2ccccc2)N1,2.62,OpenChem.sdf,
NC(=O)CCCCc1ccccn1,NC(=O)CCCCc1ccccn1,0.38,OpenChem.sdf,
O=[N+]([O-])c1cnc(N=C2SCCN2CCO)s1,O=[N+]([O-])c1cnc(N=C2SCCN2CCO)s1,1.28,OpenChem.sdf,
CCOc1ccccc1C(=O)N(CC)CC,CCOc1ccccc1C(=O)N(CC)CC,2.5,OpenChem.sdf,
CCOC(=O)C(CC)(CC)C(=O)NC(N)=O,CCOC(=O)C(CC)(CC)C(=O)NC(N)=O,1.45,OpenChem.sdf,
CCNc1ccc(NC(=O)N(C)OC)cc1,CCNc1ccc(NC(=O)N(C)OC)cc1,0.83,OpenChem.sdf,
CN(C)C=Nc1ccn(C2CCC(CO)O2)c(=O)n1,CN(C)C=Nc1ccn(C2CCC(CO)O2)c(=O)n1,-0.95,OpenChem.sdf,
O=C(O)CNC(=O)c1ccccc1,O=C(O)CNC(=O)c1ccccc1,0.31,OpenChem.sdf,
CC(C)COC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,CC(C)COC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,4.28,OpenChem.sdf,
CCC(C(=O)OCc1ccc(C)cc1)C(COC(=O)c1ccccc1)Cc1cncn1C,CCC(C(=O)OCc1ccc(C)cc1)C(COC(=O)c1ccccc1)Cc1cncn1C,4.85,OpenChem.sdf,
OC(CF)CF,OC(CF)CF,-0.36,OpenChem.sdf,
Clc1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1,Clc1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1,4.53,OpenChem.sdf,
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,3.2,OpenChem.sdf,
CCCC(=O)Oc1c(Br)cc(C#N)cc1Br,CCCC(=O)Oc1c(Br)cc(C#N)cc1Br,3.94,OpenChem.sdf,
CSc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2C,CSc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2C,2.95,OpenChem.sdf,
O=CNc1cccc([N+](=O)[O-])c1,O=CNc1cccc([N+](=O)[O-])c1,1.4,OpenChem.sdf,
CCC(=O)C(CS(=O)(=O)c1ccccc1)c1ccc(Cl)cc1,CCC(=O)C(CS(=O)(=O)c1ccccc1)c1ccc(Cl)cc1,2.69,OpenChem.sdf,
CN1C=CCC(C(=O)OC2CCC(NC(=O)N(CCCl)N=O)CC2)=C1,CN1C=CCC(C(=O)OC2CCC(NC(=O)N(CCCl)N=O)CC2)=C1,2.53,OpenChem.sdf,
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCCC1,CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCCC1,3.49,OpenChem.sdf,
O=[N+]([O-])c1ccc2[nH]nnc2c1,O=[N+]([O-])c1ccc2[nH]nnc2c1,1.95,OpenChem.sdf,
Nc1nnnn1-c1ccc(Cl)cc1Cl,Nc1nnnn1-c1ccc(Cl)cc1Cl,1.62,OpenChem.sdf,
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCC,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCC,3.95,OpenChem.sdf,
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-1.17,OpenChem.sdf,
CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,2.62,OpenChem.sdf,
NC(=O)Nc1ccccc1Cl,NC(=O)Nc1ccccc1Cl,1.27,OpenChem.sdf,
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCSC)NC(=O)C(N)C(C)C)C(=O)O,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCSC)NC(=O)C(N)C(C)C)C(=O)O,-0.63,OpenChem.sdf,
CC(C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1)C(F)(F)F,CC(C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1)C(F)(F)F,3.71,OpenChem.sdf,
CC1=NS(=O)(=O)c2cccnc2N1,CC1=NS(=O)(=O)c2cccnc2N1,-0.25,OpenChem.sdf,
O=[N+]([O-])c1ccc(CCBr)cc1,O=[N+]([O-])c1ccc(CCBr)cc1,2.9,OpenChem.sdf,
O=S1(=O)NC(C2CCC2)=Nc2ccc(Cl)cc21,O=S1(=O)NC(C2CCC2)=Nc2ccc(Cl)cc21,2.24,OpenChem.sdf,
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2n1C(=O)OC,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2n1C(=O)OC,2.47,OpenChem.sdf,
COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,3.65,OpenChem.sdf,
CC1(C)SC2C(NC(=O)C(O)c3ccccc3)C(=O)N2C1C(=O)O,CC1(C)SC2C(NC(=O)C(O)c3ccccc3)C(=O)N2C1C(=O)O,1.4,OpenChem.sdf,
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1C,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1C,4.22,OpenChem.sdf,
O=[N+]([O-])OCC(CO)O[N+](=O)[O-],O=[N+]([O-])OCC(CO)O[N+](=O)[O-],0.83,OpenChem.sdf,
NC(=O)c1ccc2ccccc2c1,NC(=O)c1ccc2ccccc2c1,1.88,OpenChem.sdf,
CCCc1ccc(C)cc1,CCCc1ccc(C)cc1,4.6,OpenChem.sdf,
O=[N+]([O-])c1ncn(CC(O)CN2CC2)n1,O=[N+]([O-])c1ncn(CC(O)CN2CC2)n1,-0.72,OpenChem.sdf,
Cc1c(Cl)cccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,Cc1c(Cl)cccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,3.57,OpenChem.sdf,
O=[N+]([O-])c1cnc(NC2=NCCN2CCO)s1,O=[N+]([O-])c1cnc(NC2=NCCN2CCO)s1,1.23,OpenChem.sdf,
O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,-1.24,OpenChem.sdf,
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,2.48,OpenChem.sdf,
Cc1nnc(SCc2ccccc2)o1,Cc1nnc(SCc2ccccc2)o1,1.74,OpenChem.sdf,
CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O,CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O,4.38,OpenChem.sdf,
Cc1ccc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc32)cc1,Cc1ccc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc32)cc1,0.34,OpenChem.sdf,
CCNc1nc(NC(C)(C)C)nc(SC(F)F)n1,CCNc1nc(NC(C)(C)C)nc(SC(F)F)n1,4.57,OpenChem.sdf,
CN(C)CCOC(=O)c1ccc([N+](=O)[O-])cc1,CN(C)CCOC(=O)c1ccc([N+](=O)[O-])cc1,1.7,OpenChem.sdf,
CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,2.56,OpenChem.sdf,
CCC(=O)Cn1ccnc1C=Cc1occc1[N+](=O)[O-],CCC(=O)Cn1ccnc1C=Cc1occc1[N+](=O)[O-],1.27,OpenChem.sdf,
O=C1c2ccccc2-c2ccccc21,O=C1c2ccccc2-c2ccccc21,3.58,OpenChem.sdf,
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCO2,c1ccc2c(c1)OCCOCCOCCOCCOCCOCCO2,0.57,OpenChem.sdf,
COc1ccccc1NS(=O)(=O)c1ccc(N)cc1,COc1ccccc1NS(=O)(=O)c1ccc(N)cc1,1.56,OpenChem.sdf,
O=C1CN=C(c2c(F)cccc2F)c2ccc(Cl)cc2N1,O=C1CN=C(c2c(F)cccc2F)c2ccc(Cl)cc2N1,2.88,OpenChem.sdf,
CC(C)C(N)Cc1ccccc1,CC(C)C(N)Cc1ccccc1,2.59,OpenChem.sdf,
Cc1nc(NCCN)c(C#N)cc1-c1ccncc1,Cc1nc(NCCN)c(C#N)cc1-c1ccncc1,1.91,OpenChem.sdf,
c1nc(N2CCOCC2)c2sccc2n1,c1nc(N2CCOCC2)c2sccc2n1,1.65,OpenChem.sdf,
NNC(=O)c1ccccc1Br,NNC(=O)c1ccccc1Br,0.26,OpenChem.sdf,
CC(=O)OCOc1ccccc1C(=O)NCN1CCOCC1,CC(=O)OCOc1ccccc1C(=O)NCN1CCOCC1,0.27,OpenChem.sdf,
Cc1nc(N)c2ncn(C3OC(CO)CC3F)c2n1,Cc1nc(N)c2ncn(C3OC(CO)CC3F)c2n1,0.12,OpenChem.sdf,
CC(=O)Nc1cccc(C(=O)O)c1,CC(=O)Nc1cccc(C(=O)O)c1,1.32,OpenChem.sdf,
O=[N+]([O-])OCCCCCCO[N+](=O)[O-],O=[N+]([O-])OCCCCCCO[N+](=O)[O-],3.19,OpenChem.sdf,
Cc1ccc(Cc2c[nH]c(NCCSCc3ccc(CN(C)C)o3)nc2=O)cn1,Cc1ccc(Cc2c[nH]c(NCCSCc3ccc(CN(C)C)o3)nc2=O)cn1,2.06,OpenChem.sdf,
COC(=O)c1nccnc1C(=O)OC,COC(=O)c1nccnc1C(=O)OC,-0.02,OpenChem.sdf,
O=[N+]([O-])c1cc(C(F)(F)F)ccc1O,O=[N+]([O-])c1cc(C(F)(F)F)ccc1O,2.34,OpenChem.sdf,
Cc1cc([N+](=O)[O-])c2ccccc2[n+]1[O-],Cc1cc([N+](=O)[O-])c2ccccc2[n+]1[O-],1.25,OpenChem.sdf,
CCCCc1cc(OC)c(CC(C)N)cc1OC,CCCCc1cc(OC)c(CC(C)N)cc1OC,4.0,OpenChem.sdf,
Nc1nc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)n[nH]1,Nc1nc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)n[nH]1,1.54,OpenChem.sdf,
C#CC(C=C)(CC)OC(N)=O,C#CC(C=C)(CC)OC(N)=O,1.09,OpenChem.sdf,
N#Cc1cccs1,N#Cc1cccs1,1.27,OpenChem.sdf,
CNC(=N)NC(=N)Nc1ccc(Cl)cc1,CNC(=N)NC(=N)Nc1ccc(Cl)cc1,1.58,OpenChem.sdf,
O=c1cc(-c2c(Cl)cccc2Cl)oc2ccccc12,O=c1cc(-c2c(Cl)cccc2Cl)oc2ccccc12,3.79,OpenChem.sdf,
Nc1c2ccccc2nc2ccccc12,Nc1c2ccccc2nc2ccccc12,2.74,OpenChem.sdf,
CC(C)(C(=O)O)n1nc2ccccc2n1,CC(C)(C(=O)O)n1nc2ccccc2n1,0.64,OpenChem.sdf,
Cc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,Cc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,2.7,OpenChem.sdf,
CCCNC(=O)c1ccsc1,CCCNC(=O)c1ccsc1,1.65,OpenChem.sdf,
O=C(CN1CCCCC1)Nc1ccc(Br)cc1,O=C(CN1CCCCC1)Nc1ccc(Br)cc1,3.57,OpenChem.sdf,
Cc1ncc([N+](=O)[O-])n1CC(O)Cn1c([N+](=O)[O-])cnc1C,Cc1ncc([N+](=O)[O-])n1CC(O)Cn1c([N+](=O)[O-])cnc1C,0.31,OpenChem.sdf,
CC(C)(C)c1cc(OC2OC(CO)C(O)C(O)C2O)cc(C(C)(C)C)c1,CC(C)(C)c1cc(OC2OC(CO)C(O)C(O)C2O)cc(C(C)(C)C)c1,2.73,OpenChem.sdf,
Cc1cccc(C2CNCCO2)c1,Cc1cccc(C2CNCCO2)c1,1.52,OpenChem.sdf,
CCCS(=O)c1ccc2[nH]c(NC(=O)OC)nc2c1,CCCS(=O)c1ccc2[nH]c(NC(=O)OC)nc2c1,1.27,OpenChem.sdf,
O=C(O)C[N+]1([O-])CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,O=C(O)C[N+]1([O-])CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,0.21,OpenChem.sdf,
NC(=O)c1csc(C2OC(CO)C(O)C2O)n1,NC(=O)c1csc(C2OC(CO)C(O)C2O)n1,-1.73,OpenChem.sdf,
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,6.72,OpenChem.sdf,
CON=C(C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,CON=C(C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,2.84,OpenChem.sdf,
CCCNc1ccncc1S(=O)(=O)NC(=NC#N)NC(C)C,CCCNc1ccncc1S(=O)(=O)NC(=NC#N)NC(C)C,0.35,OpenChem.sdf,
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0.33,OpenChem.sdf,
C#CC(C)(C)N(C)C(C)C,C#CC(C)(C)N(C)C(C)C,2.29,OpenChem.sdf,
CCCCOCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,CCCCOCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,4.17,OpenChem.sdf,
Cc1[nH]cnc1CSCCNc1ncc(Cc2cccc3c2OCO3)c(=O)n1C,Cc1[nH]cnc1CSCCNc1ncc(Cc2cccc3c2OCO3)c(=O)n1C,2.51,OpenChem.sdf,
CC(C)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CC(C)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3.05,OpenChem.sdf,
CCCc1ccccc1CNc1[nH]cnc2ncnc1-2,CCCc1ccccc1CNc1[nH]cnc2ncnc1-2,3.47,OpenChem.sdf,
CC1CCCC1,CC1CCCC1,3.37,OpenChem.sdf,
CCOC(=O)C(=Cc1ccc(OC)c(OC)c1)C(C)=O,CCOC(=O)C(=Cc1ccc(OC)c(OC)c1)C(C)=O,2.02,OpenChem.sdf,
O=C1CCCO1,O=C1CCCO1,-0.64,OpenChem.sdf,
O=C(O)c1cc(I)ccc1O,O=C(O)c1cc(I)ccc1O,3.34,OpenChem.sdf,
CNC(=O)c1ccccc1C(=O)c1ccccc1,CNC(=O)c1ccccc1C(=O)c1ccccc1,2.09,OpenChem.sdf,
O=C(Cc1ccccc1)Nc1cccc(O)c1,O=C(Cc1ccccc1)Nc1cccc(O)c1,2.22,OpenChem.sdf,
CC(=O)OCCC(C)C,CC(=O)OCCC(C)C,2.25,OpenChem.sdf,
O=C(Nc1ccc(F)cc1F)c1cc(Br)cc(Br)c1O,O=C(Nc1ccc(F)cc1F)c1cc(Br)cc(Br)c1O,4.99,OpenChem.sdf,
CCCOCc1cc(=O)c(O)co1,CCCOCc1cc(=O)c(O)co1,0.3,OpenChem.sdf,
O=C(NN=Cc1ccc[nH]1)Nc1ccccc1,O=C(NN=Cc1ccc[nH]1)Nc1ccccc1,2.96,OpenChem.sdf,
CCCC(CC(C)=O)C(=O)O,CCCC(CC(C)=O)C(=O)O,1.31,OpenChem.sdf,
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1cccc(F)c1,COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1cccc(F)c1,1.08,OpenChem.sdf,
CC(C(=O)O)c1ccc(-c2nc(C(F)(F)F)cs2)cc1,CC(C(=O)O)c1ccc(-c2nc(C(F)(F)F)cs2)cc1,3.78,OpenChem.sdf,
Cc1cccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)c1,Cc1cccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)c1,3.11,OpenChem.sdf,
O=c1nc2[nH]nc(-c3ccccc3)cc-2c(=O)[nH]1,O=c1nc2[nH]nc(-c3ccccc3)cc-2c(=O)[nH]1,1.56,OpenChem.sdf,
NS(=O)(=O)c1ccc(Cl)c(Cl)c1,NS(=O)(=O)c1ccc(Cl)c(Cl)c1,1.44,OpenChem.sdf,
CCCCCCCCC(=O)OC,CCCCCCCCC(=O)OC,4.32,OpenChem.sdf,
COC(=O)c1ccco1,COC(=O)c1ccco1,1.0,OpenChem.sdf,
OCC(CO)(CO)CO,OCC(CO)(CO)CO,-1.69,OpenChem.sdf,
CCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,CCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,5.5,OpenChem.sdf,
CC(=O)OC(C)(C)C1CCC2(C)CCCC(CO)C2C1,CC(=O)OC(C)(C)C1CCC2(C)CCCC(CO)C2C1,3.49,OpenChem.sdf,
C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(OC(=O)CC(=O)OC3C4C(=C)C(=O)OC4CC(C)C4C=CC(=O)C43C)C12,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(OC(=O)CC(=O)OC3C4C(=C)C(=O)OC4CC(C)C4C=CC(=O)C43C)C12,1.33,OpenChem.sdf,
CC(=O)OCc1ccccc1,CC(=O)OCc1ccccc1,1.96,OpenChem.sdf,
Cc1cccc(C2C(=O)c3ccccc3C2=O)c1,Cc1cccc(C2C(=O)c3ccccc3C2=O)c1,3.46,OpenChem.sdf,
O=C(c1ccc(Br)s1)c1c(O)c2ccc(Cl)cc2[nH]c1=O,O=C(c1ccc(Br)s1)c1c(O)c2ccc(Cl)cc2[nH]c1=O,3.81,OpenChem.sdf,
CCOc1ccc(CC(=O)O)cc1,CCOc1ccc(CC(=O)O)cc1,1.95,OpenChem.sdf,
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1CO,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1CO,2.23,OpenChem.sdf,
Cc1c(C)c2ccc3occc3c2oc1=O,Cc1c(C)c2ccc3occc3c2oc1=O,2.9,OpenChem.sdf,
CCC(=O)n1c(=O)[nH]cc(F)c1=O,CCC(=O)n1c(=O)[nH]cc(F)c1=O,0.19,OpenChem.sdf,
OCc1cc(Cl)cc(Cl)c1O,OCc1cc(Cl)cc(Cl)c1O,2.3,OpenChem.sdf,
CCOCc1ccccc1,CCOCc1ccccc1,2.16,OpenChem.sdf,
CCOc1ccccc1NC(=O)OCCN1CCCCC1,CCOc1ccccc1NC(=O)OCCN1CCCCC1,3.59,OpenChem.sdf,
O=C1NC(Cc2ccccc2)C(=O)NC1Cc1ccccc1,O=C1NC(Cc2ccccc2)C(=O)NC1Cc1ccccc1,1.59,OpenChem.sdf,
CCCNC(=O)NO,CCCNC(=O)NO,-0.22,OpenChem.sdf,
COC(=O)C(C)NC(C)=O,COC(=O)C(C)NC(C)=O,-0.57,OpenChem.sdf,
Nc1cccc[n+]1[O-],Nc1cccc[n+]1[O-],-0.87,OpenChem.sdf,
CC(C)OC(=O)n1cc(F)c(=O)[nH]c1=O,CC(C)OC(=O)n1cc(F)c(=O)[nH]c1=O,0.2,OpenChem.sdf,
CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],3.65,OpenChem.sdf,
Cc1ccc(OCC(=O)NNC(C)C)cc1,Cc1ccc(OCC(=O)NNC(C)C)cc1,1.81,OpenChem.sdf,
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,4.5,OpenChem.sdf,
NC(=O)C=Cc1ccc([N+](=O)[O-])o1,NC(=O)C=Cc1ccc([N+](=O)[O-])o1,0.65,OpenChem.sdf,
CCOC(=O)CON=Cc1ccc(OCCOC(=O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1,CCOC(=O)CON=Cc1ccc(OCCOC(=O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1,3.26,OpenChem.sdf,
CCN1CCN(CC)C1=S,CCN1CCN(CC)C1=S,1.13,OpenChem.sdf,
CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,0.22,OpenChem.sdf,
COc1ccc(CCNCC(O)COc2ccc(OCc3ncc[nH]3)cc2)cc1OC,COc1ccc(CCNCC(O)COc2ccc(OCc3ncc[nH]3)cc2)cc1OC,2.6,OpenChem.sdf,
CCOC(=O)CCN1C(=O)C=CC1=O,CCOC(=O)CCN1C(=O)C=CC1=O,0.41,OpenChem.sdf,
Cc1nc(-c2ccc(C(C)C(=O)O)cc2)sc1C,Cc1nc(-c2ccc(C(C)C(=O)O)cc2)sc1C,3.36,OpenChem.sdf,
CSc1ccc(C=C(C#N)C#N)o1,CSc1ccc(C=C(C#N)C#N)o1,2.45,OpenChem.sdf,
COC(=O)C(C#N)=NNc1cc(Cl)cc(Cl)c1,COC(=O)C(C#N)=NNc1cc(Cl)cc(Cl)c1,4.5,OpenChem.sdf,
OC(CN1CCCC1)c1ccccc1,OC(CN1CCCC1)c1ccccc1,1.38,OpenChem.sdf,
O=C(O)Cc1cccc(O)c1,O=C(O)Cc1cccc(O)c1,0.85,OpenChem.sdf,
CCc1cccc2nc(N)nc(N)c12,CCc1cccc2nc(N)nc(N)c12,1.69,OpenChem.sdf,
CCOC(=O)n1cc(F)c(=O)[nH]c1=O,CCOC(=O)n1cc(F)c(=O)[nH]c1=O,-0.17,OpenChem.sdf,
CC(=O)N1CCCC1=O,CC(=O)N1CCCC1=O,-0.05,OpenChem.sdf,
Nc1cnnc2ccccc12,Nc1cnnc2ccccc12,1.04,OpenChem.sdf,
CC(C)(C)c1cccc(OC2OC(CO)C(O)C(O)C2O)c1,CC(C)(C)c1cccc(OC2OC(CO)C(O)C(O)C2O)c1,1.01,OpenChem.sdf,
COc1cc(S(C)=O)ccc1-c1nc2ccccc2[nH]1,COc1cc(S(C)=O)ccc1-c1nc2ccccc2[nH]1,2.15,OpenChem.sdf,
CCSc1nc(NC(C)C)nc(NC(C)C)n1,CCSc1nc(NC(C)C)nc(NC(C)C)n1,3.81,OpenChem.sdf,
c1ccc(-c2ncncn2)cc1,c1ccc(-c2ncncn2)cc1,1.93,OpenChem.sdf,
CCCOCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,CCCOCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,1.26,OpenChem.sdf,
CCC(=O)C(CS(=O)(=O)c1ccc(C)cc1)c1ccc(OC)cc1,CCC(=O)C(CS(=O)(=O)c1ccc(C)cc1)c1ccc(OC)cc1,2.47,OpenChem.sdf,
