molecule,logp,dataset_type
O=NN(CCCl)C(=O)NC1CCC(C(=O)O)CC1,1.53,train
CCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,4.14,train
COc1cccc(C(=O)NN)c1,0.4,train
COC(=O)c1ccc(-c2ncc([N+](=O)[O-])n2C)cc1,1.63,train
CCCCNCCCC,2.83,train
Cc1cc(C)n2c(SCc3ccc(C(=O)c4ccccc4)cc3)nnc2n1,4.43,train
CC(=O)c1cccc(Br)c1,2.47,train
COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OC)cc1C(NC(C)=O)CC2,1.0,train
Oc1ccc(Br)cc1Br,3.22,train
CC(C)NC(=O)n1cc(O)n(-c2cc(Cl)cc(Cl)c2)c1=O,3.0,train
CC(C)c1csc(-c2ccc(C(C)C(=O)O)cc2)n1,4.29,train
Oc1ccc(O)n1-c1cccc(F)c1,0.38,train
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(=O)C12F,1.37,train
CC(=O)Nc1cc(C(F)(F)F)c(Cl)cc1F,3.02,train
NS(=O)(=O)c1nc2ccc([N+](=O)[O-])cc2s1,1.36,train
O=C1C(Cl)=C(Cl)C(=O)N1c1ccc(F)cc1,2.3,train
COc1ccc(Br)cc1-c1nc(=N)[nH]c(=N)[nH]1,1.53,train
O=C(O)c1ccccc1Nc1cccc(O)c1,3.49,train
CCCOC(=O)n1c(-c2cscn2)nc2ccccc21,2.98,train
CCCOC(=O)c1ccccc1Cl,3.45,train
CCNc1cc(N)[n+]([O-])c(=N)[nH]1,-0.04,train
CCC(=O)Nc1ccccc1,1.61,train
N#Cc1ccccc1O,1.61,train
CN(C)N=Nc1ccccc1C(=O)NCC(N)=O,1.18,train
CC(CCC(=O)O)n1nnc2ccccc21,0.15,train
CCN(CC)CCNC(=O)c1ccc(N)cc1,0.88,train
O=[N+]([O-])c1ncn(C2OC(CO)C(O)C2O)n1,-1.54,train
O=C1C=C(N2CCCC2)C(=O)C=C1N1CCCC1,1.97,train
COC1(C(F)(F)F)C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,4.06,train
CNP(=O)(OC)SC,-0.07,train
CC(=O)C1=C(C)N=C(SCC(=O)Nc2ccccc2)C(C#N)[C@H]1c1ccccc1Cl,4.97,train
Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,2.14,train
COc1cccc(N)c1,0.93,train
CN1CCCC1=O,-0.38,train
CNC(C)=O,-1.05,train
O=S1(=O)N=CNc2cc(Cl)ccc21,1.01,train
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,1.98,train
N=C(N)NN=Cc1ccc(Cl)c([N+](=O)[O-])c1,0.53,train
COC(=O)c1cc2[nH]c(S(=O)Cc3ncccc3C)nc2cc1C,2.4,train
NS(=O)(=O)c1cccc(I)c1,1.58,train
CNC(=O)OCc1ccccc1,1.68,train
Clc1cc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,7.55,train
Cc1cc(C)nc(-n2[nH]c(=O)cc2C)n1,1.29,train
CCCOC(=O)c1ccccc1C(=O)OCCC,3.27,train
O=C(O)C(Cl)Cl,0.92,train
CCCc1ccc(OC(=O)N(C)C)cc1,3.15,train
Cn1c([N+](=O)[O-])cnc1C1CC1,1.0,train
C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,3.48,train
Clc1ccncn1,0.47,train
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,2.72,train
O=S(=O)(Nc1ccc(I)cc1)C(F)(F)F,4.39,train
CC(C)c1ccc(OC(=O)c2ccc(N)cc2O)cc1,4.12,train
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)NC1=O,2.39,train
CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O,-0.02,train
Cc1no[n+]([O-])c1Cc1ccccc1,2.22,train
NNC(=O)c1ccnc(Cl)c1,0.11,train
CCCN1CCOC2c3cc(O)ccc3CCC21,2.44,train
O=C(Nc1ccc(Cl)cc1)c1cccnc1,2.52,train
CCS(=O)(=O)CCn1ccnc1[N+](=O)[O-],-0.58,train
CSc1nnc(C2CCCCO2)c(=O)n1N,0.38,train
Cc1ccc(=N)[nH]c1,1.02,train
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,4.1,train
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,1.05,train
Cc1ccc2cc(C)ccc2c1,4.31,train
Clc1cncc(Cl)n1,1.53,train
CCn1c2ccccc2c2ccccc21,4.49,train
CCOP(=S)(OCC)Oc1ccc(SC)cc1,4.16,train
NC(=O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1,0.15,train
N#Cc1cccc(O)c1,1.7,train
COc1ccccc1OC1OC(CO)C(O)C(O)C1O,-1.04,train
CS(=O)(=O)c1cccc(OCC(=O)O)c1,0.01,train
Cc1ccc(F)cc1,2.58,train
CCCCCCCCCC(CCC)c1ccccc1,8.62,train
CCCCOP(=O)(OCCCC)Oc1ccccc1,4.27,train
NC(Cc1ccc(O)c(O)c1)C(=O)OC1CCCCC1,1.79,train
CCc1ssc(=O)c1-c1ccccc1,3.15,train
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCC2)cc1,0.65,train
NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)O,-0.47,train
CNC(=O)Oc1cc(C)cc(C(C)C)c1,3.1,train
COc1cc(C)nn1-c1ccncn1,0.5,train
c1ccc2nnccc2c1,0.93,train
CC(=O)OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,-0.2,train
O=C1NC(=O)C2(CCC2)C(=O)N1,-0.27,train
Cc1ccccc1C(=N)c1ccccc1,3.21,train
CNC(=O)Oc1ccc(SC)cc1,1.92,train
N#Cc1ccnc2ccccc12,1.98,train
OCCCc1cccnc1,0.6,train
O=[N+]([O-])c1cccc2cccnc12,1.4,train
CN(C)N=Nc1ccc(S(C)(=O)=O)cc1,1.59,train
Cc1cccc([N+](=O)[O-])c1,2.45,train
CC1(C)CC(NC(=O)NP(=O)(N2CC2)N2CC2)C(C)(C)N1O,-0.6,train
Clc1nc(Cl)c(Cl)[nH]1,1.85,train
O=[N+]([O-])c1ccc(Oc2ccccc2)cc1,3.92,train
CNC12c3ccccc3CC1CCCC2C,3.44,train
O=C1C(N2CCOCC2)=C(N2CC2)C(=O)C(N2CCOCC2)=C1N1CC1,0.52,train
c1ccc2c(c1)OCO2,2.08,train
O=c1[nH]cc(Br)c(=O)[nH]1,-0.21,train
CCCC(CC)C(=O)O,2.23,train
O=C(OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1)c1ccccc1,0.66,train
CC1CC(C)(C)CC(OOC(C)(C)C)(OOC(C)(C)C)C1,6.53,train
CN=C(N)NC#N,-0.77,train
CCCCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,4.83,train
CN(C)C(=O)N(c1ccccc1)c1ccccc1,2.8,train
CC(=O)c1cccc(OCC(=O)O)c1,0.98,train
Cc1cncc(C(N)=O)n1,-0.13,train
O=C(O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.27,train
CC(=O)c1cccc(S(N)(=O)=O)c1,0.21,train
S=c1ssc2c1CCCC2,3.1,train
CCCCSCS(=O)CC(C)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,0.82,train
C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(C)cc2)c1=O,2.54,train
CC(C)OC(=O)c1ccc2[nH]c3c(c2c1)CCCC3,4.97,train
COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C#N,1.39,train
O=C(O)COc1ccc2c(c1)CCC2,2.33,train
COc1ccc(-n2c(O)ccc2O)cc1,0.15,train
C=C1C(=O)OC2CC(C)C3=CCC(=O)C3(C)CC12,1.17,train
CCCC(=NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(COC(F)(F)C(=O)NCCN1CCOCC1)CC1CCCCC1,3.17,train
CN(C)CC(=O)O,-2.91,train
CN(C)C(N(C)C)=S(I)c1cc(Cl)cc(Cl)c1,0.52,train
CC(=O)c1ccccc1OC(=O)N(C)C,0.93,train
CCOc1ccc(NC(=O)CN(C)C(=O)c2ccc(C)o2)cc1OCC,2.09,train
CCCCOc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,2.03,train
CN(C)c1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,3.29,train
O=C1CC(=NCCO)C(=O)c2ccccc21,1.23,train
COc1ccc(CCNCC(O)COc2ccc(COCc3ncc[nH]3)cc2)cc1OC,1.29,train
CC(=O)c1ccc(C)cc1,2.1,train
C=CC(=O)O,0.35,train
Cc1cc(C)nc(OC(C(=O)O)C2(c3cccc(-c4ccccc4)c3)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)n1,1.8,train
CCCCCCCCCCCCOS(=O)(=O)O[Na],1.6,train
CCc1ssc(=S)c1-c1ccccc1,3.52,train
CCCCCc1cc(S(=O)(=O)O[Na])c2cc(C(C)C)ccc(OC)c1-2,0.2,train
CCNC(=O)c1ccoc1,0.72,train
COc1ccc(CC(C)N)c(OC)c1OC,1.51,train
CN(C)S(=O)(=O)c1ccc(C(=O)OC2CCCCC2)cc1,4.27,train
CC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)(C)C,-0.51,train
O=C(OCC(=O)N1CCC1C(=O)O)c1ccccc1,0.79,train
C=CC(=O)NCCCN(CCO)CCO,-0.6,train
S=C=Nc1ccc(I)cc1,4.22,train
NC(=O)c1ccccn1,0.15,train
O=C(O)CSC1=NS(=O)(=O)c2ccc(Cl)cc2N1,0.82,train
Cc1ccccc1OC(=O)c1ccc(N)cc1O,3.14,train
COc1ccccc1O,1.32,train
CCCCCCOC(N)=O,1.85,train
CCN(CC)CCCCCC(=O)Nc1c(C)cccc1C,2.95,train
CC=CC(C)=O,0.52,train
Cc1nsnc1C,1.28,train
CC(C)c1ccccc1[N+](=O)[O-],3.34,train
N#CN=[N+]([O-])c1ccc(F)cc1,1.8,train
c1ccc2nc3ccccc3nc2c1,2.84,train
CC1(C)CCC(C)(C)O1,2.06,train
O=[N+]([O-])c1[nH]cnc1I,0.28,train
Oc1ccccc1C=Nc1ccccc1,3.09,train
CC(C)(C)[N+]([O-])=NC#N,1.4,train
O=C(O)COc1ccccc1Br,2.04,train
CNC(=O)Oc1cccc(Br)c1,2.25,train
OCCCNc1ccccc1,0.57,train
CC(O)C(C)(C)C,1.48,train
CCN=c1[nH]c(SC(F)F)nc(=NC(C)(C)C)[nH]1,4.57,train
CCCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,1.77,train
c1cc2n(n1)CCN2,-0.25,train
OCCCc1ccncc1,0.58,train
Cn1ccc(=O)cc1,-1.22,train
CCCNc1ccc(C(=O)OCCN(C)C)cc1,3.15,train
CC12CCC(=O)C=C1C1(CC1)CC1C2CCC2(C)C1CCC21CCC(=O)O1,3.15,train
N=c1[nH]cnc2[nH]cnc12,-0.05,train
OCCCCO,-0.83,train
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,1.27,train
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NC(C)(C)C,3.2,train
CCCCc1cc(S(=O)(=O)O[Na])c2cccccc1-2,-0.05,train
Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O,-0.52,train
Cc1[nH]cnc1CSCCN=c1[nH]ccc(=O)[nH]1,0.02,train
Cc1cc(C)nc(OC(C(=O)O)C2(c3ccccc3)NCC(=O)N(C)c3ccccc32)n1,-2.0,train
O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,1.37,train
CN(C)C(=O)Oc1ccc([N+](=O)[O-])cc1,1.5,train
Cc1ncc([N+](=O)[O-])n1CCCl,0.88,train
CCCCC1OC(=O)c2cc([N+](=O)[O-])ccc21,2.92,train
CCOc1ccc([N+](=O)[O-])cc1,2.53,train
CC(C)OC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(=N)C(C#N)[C@@H]1c1ccncc1,5.43,train
CN(C)C(N(C)C)=S(I)c1c(Cl)cc(Cl)cc1Cl,0.05,train
Cc1cccc(C)c1NC(=O)C1CNCCN1,0.38,train
O=C(O)COc1cccc([N+](=O)[O-])c1,1.37,train
CNC(N)=S,-0.69,train
CCS(=O)c1nc(C)cc(C)c1C#N,1.77,train
CC1(C)CC(=O)CC(C)(C)N1O,0.12,train
COC(=O)CCC(C)=O,-0.13,train
Cc1ccccc1N(C)C,2.85,train
NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.44,train
CCOc1ccc(C=CC(C)=O)cc1,2.73,train
C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(O)cc2)c1=O,1.89,train
N#Cc1cccc(S(N)(=O)=O)c1,0.24,train
O=C(O)COc1ccc(C2CCCC2)cc1,3.41,train
Fc1ccc(SCc2ccc(CCCN3CCOCC3)cc2)cc1,3.51,train
COC(=O)c1ccccc1C(=O)OC,1.56,train
C#CCN(C)N=Nc1[nH]cnc1C(N)=O,0.33,train
CNN=CCCc1ccccc1,1.0,train
COC(=O)Nc1cccc(I)c1,3.03,train
CCN(CC)C(=O)OCCc1c[nH]c2ccccc12,3.3,train
CC(=O)C=Cc1ccco1,1.35,train
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,3.67,train
NC(=O)Nc1ccccc1Cl,1.27,train
NS(=O)(=O)c1ccc(SCCO)s1,0.38,train
O=C(O)CCCCC(=O)O,0.08,train
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1.5,train
CC(=O)Nc1ccc(F)cc1,1.47,train
NNC(=O)c1ccc([N+](=O)[O-])cc1,0.35,train
CC1(C)OCCO1,0.46,train
C=CCN1CCc2cccc(Cl)c2CC1,3.3,train
COC(=O)C(C#N)=Cc1ccco1,1.65,train
NS(=O)(=O)c1cc2c(cc1Cl)N=C(Cc1ccccc1)NS2(=O)=O,1.7,train
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,6.07,train
Cc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,2.26,train
CCc1cccc(C)c1,3.98,train
OC1CCCc2ccccc21,1.98,train
Cc1ncsc1CCCl,2.12,train
CCS(=O)c1sc(Cl)cc1C#N,2.31,train
c1ccc2nc(N3CCNCC3)ccc2c1,2.04,train
CC(Sc1nnnn1-c1ccc(Cl)cc1)C(=O)NCC(=O)Nc1ccc(F)c(F)c1F,4.52,train
CC1(C)SC2C(NC(=O)c3c(-c4ccccc4)noc3CO)C(=O)N2C1C(=O)O,1.8,train
C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23OC(=O)CCC(=O)CCCC(C)CC=CC3C1O,3.37,train
[NH3+]C(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(=O)[O-],0.54,train
CCOP(=S)(CC)Sc1ccccc1,3.94,train
N=c1[nH]nco1,-1.44,train
CC(C)C(N)C(=O)NC(C(=O)O)C(C)C,-0.32,train
CCCCCCOCCOCCO,1.7,train
CC(=O)Nc1ccc(Br)c(Cl)c1C,2.69,train
c1ccc2c(c1)OCCOCCOCCOCCO2,0.91,train
CC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1,-0.22,train
CC1COC(N=c2[nH]cc([N+](=O)[O-])s2)=N1,1.34,train
NC(=O)c1ccco1,-0.11,train
CCOC(=O)C(=O)Nc1ccccc1,1.48,train
ON=Cc1noc(-c2ccccc2)n1,2.4,train
NC(Cc1ccccc1)Cc1ccccc1,3.35,train
ClC1=C(Cl)[C@]2(Cl)[C@@H]3C=CC[C@@H]3[C@@]1(Cl)C2(Cl)Cl,5.69,train
COc1cc(C=O)ccc1OCCOC(=O)c1ccc(Cl)cc1,3.71,train
N=c1[nH]cc(Cc2ccc(N)cc2)c(=N)[nH]1,0.22,train
Nc1cccc(O)c1,0.21,train
Sc1ccccc1,2.52,train
CC(C)CC(NC(=O)CN)C(=O)O,-0.78,train
CCCCCCCCCCCC(C)c1ccccc1,8.77,train
CCN(CC)CCC(=O)c1sc(=N)[nH]c1C,1.76,train
Nc1ccc(C(=O)Oc2ccc(F)cc2)c(O)c1,3.27,train
CS(=O)(=O)Nc1ccc2nn(C3CCCC3)nc2c1,2.44,train
Cc1ccc(C)n1N=c1ccc(N2CCN(C)CC2)n[nH]1,1.94,train
CC(C)NCC(O)c1ccc(S(C)(=O)=O)cc1,0.24,train
O=[N+]([O-])c1cccc(SSc2cccc([N+](=O)[O-])c2)c1,4.06,train
C1COCCOCCOCCO1,-0.04,train
Cc1nnc(SC=C2CSC3C(NC(=O)Cn4cnnn4)C(=O)N3C2C(=O)OCOC(=O)C(C)(C)C)s1,1.34,train
O=C(Nc1ccc2nn(C3CCCCC3)nc2c1)C(Cl)Cl,3.87,train
COc1ccc(-c2nc3ccncc3[nH]2)c(OC)c1,2.56,train
CCCN=c1[nH]c(SC(F)F)nc(=NC(C)C)[nH]1,4.23,train
CC(C)C(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,0.02,train
CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1ccccc1,0.96,train
CN1CCCC1c1cccnc1,1.17,train
O=C1CS(=O)(=O)C(c2ccccc2)N1,0.8,train
CCC(C)C(=O)O,1.18,train
N#Cc1ccc2nccnc2c1,1.01,train
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-3.05,train
Cc1nc(-c2ccccc2)c2ccccc2n1,3.1,train
CC(C)CNCNC(=O)c1ccccc1,1.73,train
COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OCc2ccccc2)c1OCc1ccccc1,4.09,train
Cc1cccnn1,-0.35,train
CCc1ccc2nc3c(cc2c1)c(=O)n(-c1ccccc1)c1c3c(=O)n(C)c(=O)n1C,4.31,train
Cc1ccc(C=C(C#N)C#N)o1,2.03,train
O=C(C=Cc1ccc([N+](=O)[O-])o1)NN=Cc1ccc([N+](=O)[O-])o1,2.79,train
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,5.12,train
COC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCC1,2.28,train
COC(=O)CS(=O)(=O)c1ccc(Cl)cc1,1.31,train
COc1cccc(C2C(=O)c3ccccc3C2=O)c1,2.88,train
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,1.26,train
O=C(CCn1ccnc1[N+](=O)[O-])NCCO,-1.08,train
CCCCN(N=O)C(N)=O,1.04,train
CN(C)C(=O)Nc1ccc(Oc2nnnn2C(C)(C)C)cc1,1.65,train
NNC(=O)c1ccnc(Cc2ccccc2)c1,1.01,train
Cc1ccc2ccccc2n1,2.59,train
c1ccc(-c2nonc2-c2ccccc2)cc1,3.83,train
CCCCc1ccc(N)cc1,3.05,train
OC(CBr)C(O)C(O)C(O)CBr,-0.29,train
COc1cccc(C(=O)N2CCC[C@H](c3ccccc3)C2)c1,4.04,train
CC(C)CC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(C)N)C(=O)O,-0.04,train
CC(=O)NN1CC=CCC1,0.52,train
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,6.15,train
N#CCCCCCC#N,0.05,train
O=c1c2ccccc2nc2n1CCCC2,1.52,train
COCc1ccccc1,1.92,train
Cc1ccc(NC(=O)N(C)C)cc1Cl,2.41,train
OCCSCCO,-0.63,train
NC(=O)Nc1ccccc1,0.83,train
Oc1ccc(O)n1-c1cccc(Cl)c1,0.98,train
CC(C)c1cccc(-c2ccccc2)c1,5.33,train
CNC(=O)Oc1cc(Cl)cc(Cl)c1,3.03,train
CC(Cl)(Cl)C(=O)O,0.78,train
O=c1nc(-c2ccccc2)c2cc(Br)ccc2[nH]1,2.71,train
N#Cc1cc(-c2ccncc2)c[nH]c1=NCCCO,1.42,train
CCC(C)C(NC(=O)C1CCCN1)C(=O)O,-2.56,train
Clc1cccc2c(Cl)cccc12,4.67,train
N=c1ccn(C2OC(CO)CC2F)c(=O)[nH]1,-1.18,train
CN1C(=O)CN=C(c2ccc(Cl)cc2)c2cc(F)ccc21,3.1,train
CC(C)(C)OC(N)=O,0.48,train
O=C(COC(=O)c1ccccc1F)Nc1ccccc1,3.18,train
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,6.08,train
CC(=O)c1sc(S(C)=O)c(C#N)c1-c1ccc(Cl)cc1,3.31,train
Cc1ccc(CN)cc1,1.46,train
c1ccc(-c2cccc(-c3ccccc3)n2)cc1,4.82,train
O=[N+]([O-])c1nccn1CCN1CCCCC1,0.36,train
CCS(=O)(=O)c1no[n+]([O-])c1C,0.65,train
COc1ccccc1N1CCN(CCNC(=O)C2CCCCC2)CC1,2.8,train
Cc1c(CNc2ccc(Cl)cc2)cnc2[nH]c(=N)[nH]c(=N)c12,2.03,train
O=C(CSc1nc2ccccc2c(=O)n1-c1ccc(Cl)cc1)NC1CCCCC1,4.92,train
Cc1ccc(S(I)=C(N(C)C)N(C)C)c([N+](=O)[O-])c1,0.23,train
CNC(=O)Oc1ccccc1OC,0.81,train
O=C1NC(=S)SC1=Cc1ccc([N+](=O)[O-])o1,0.74,train
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,3.36,train
COc1ccc(NC=O)cc1,1.03,train
Cc1ccccc1C,3.12,train
COc1cccc(NS(=O)(=O)C(F)(F)F)c1,3.13,train
C[N+](C)(CCCS(=O)(=O)[O-])Cc1ccccc1,-2.27,train
C1OC1C1CO1,-0.52,train
O=C(O)CSC1=NS(=O)(=O)c2ccc(Cl)c(Cl)c2N1,1.1,train
C=CC12COC(=O)C(=C)C1C1OC(=O)C(=C)C1C(O)C2,0.31,train
CCC(C)OC(=O)C(C(=O)OC(C)CC)=C1SCCS1,4.53,train
O=NN(CCCl)C(=O)NC1CCSCC1,2.07,train
COc1cc(/C=N\n2cnc3sc4c(c3c2=O)CCCC4)ccc1OCc1ccccc1,5.68,train
CCC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.2,train
CCC1COC(Cn2cncn2)(c2ccc(C(=N)N)cc2)O1,0.85,train
CCCc1ccc(CO)cc1,2.67,train
O=c1nc(N=CN2CCCCC2)ccn1C1CC(F)C(CO)O1,0.36,train
CCOC(=O)C1=C2SC(C)C(=O)N2C(=N)C(C(=O)OCC)[C@@H]1c1ccc(Cl)cc1Cl,5.49,train
COc1cc(C)nn1-c1nc(C)cc(C)n1,0.73,train
O=C1CCCCN1,-0.46,train
S=C(Nc1ccccc1)c1ccccc1,3.03,train
Cn1cccc(O)c1=O,-0.4,train
CCOC(=O)C(=Cc1cccc(OC)c1)C(C)=O,2.34,train
O=[N+]([O-])c1c[nH]c(=NC2=NCC(O)CN2)s1,0.74,train
CCCCCCCC(C)=O,3.14,train
Clc1ccc(NC2=NCCN2)c(Cl)c1,1.96,train
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,4.85,train
CC#CC#CC#Cc1ccccc1,4.91,train
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1[N+](=O)[O-],2.27,train
C=CC(CC)OC(N)=O,1.09,train
CCCOC(=O)c1ccc(O)cc1,3.04,train
CC(C)CC#N,1.07,train
O=C(Nc1ccc(Cl)cc1C(O)c1ccccc1)c1ccncc1,3.13,train
Cc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,1.92,train
O=C(c1cccnc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,2.3,train
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,4.91,train
N#Cc1ccnnc1,-0.63,train
CN(C)c1ccccc1,2.31,train
O=C(O)Cc1nn(Cc2nc3cc(Br)ccc3s2)c(=O)c2ccccc12,3.35,train
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-2.15,train
Cc1c(Cl)cccc1[N+](=O)[O-],3.09,train
CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,7.05,train
CC=CCCCCC,4.51,train
CCOP(=O)(OCC)Oc1ccccc1,1.64,train
Clc1ccccc1-c1ccccc1,4.53,train
CCOCC1CO1,0.36,train
COc1cccc(C(N)=O)c1,0.85,train
NNC(=O)Nc1ccccc1O,0.33,train
COc1ccc2c(C=Nc3c(C)n(C)n(-c4ccccc4)c3=O)c(=O)n(Cc3ccco3)c(O)c2c1,4.66,train
CCOC(OCC)OCC,1.2,train
COc1ccccc1C(=O)NCCCN(C)C,1.27,train
CC(C)Oc1cccc(COC(=O)N(C)C)c1,3.03,train
Nc1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,-0.29,train
O=C(O)Cc1ccccc1Nc1c(F)cccc1F,3.57,train
Cc1c(S(=O)c2ccccc2)no[n+]1[O-],1.5,train
COc1cc([C@H]2c3c(C)n[nH]c3OC(=N)C2C#N)ccc1OCc1cccc(F)c1,4.42,train
Cc1ccc(NC(=O)c2cccnc2)cc1,2.08,train
CCCCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,4.73,train
O=C(CNC(=O)c1ccccc1)Oc1cccc([N+](=O)[O-])c1,2.46,train
COc1cnc(N(C)C)cn1,1.65,train
N=c1cc[nH]nc1,-0.53,train
CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,1.42,train
C=C1C(=O)OC2Cc3cc(oc3O)CC3(C)OC3C(O)C12,-0.64,train
Cn1c(=O)[nH]c2ncn(CCOc3ccc(Br)cc3)c2c1=N,1.25,train
O=C(NCC1CCCO1)c1cc2nc(C3CC3)cc(C(F)(F)F)n2n1,3.33,train
O=NN1CC=CC1,0.26,train
CCCCC(CC)C(=O)N1c2ccc(C)cc2C2CN(C)CCC21,4.14,train
CCCCC(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,0.65,train
CC(=O)OC1CCC(C(C)(C)C)CC1,4.8,train
CCOC(=O)C(N)Cc1ccc(O)cc1,0.72,train
CCOC(=O)C(C)Oc1ccc(Oc2cnc3ccccc3n2)cc1,3.47,train
CS(=O)c1sc(C#N)c(Cl)c1C#N,2.15,train
C#CCOc1cc(N=CNOC)cc(Cl)c1OCC#C,2.3,train
c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,4.31,train
NC(=O)c1c(F)cccc1Cl,0.49,train
CNC(=O)Oc1ccccc1C(C)(C)C,2.65,train
NC(=O)c1ncccn1,-1.2,train
COC(=O)c1ccc(-n2c(C)cc(C(=O)COc3cccc(-n4cnnn4)c3)c2C)cc1,4.77,train
Fc1cccc(Cl)c1,2.76,train
Cc1ccc2cccc(C)c2c1,4.44,train
CC(=O)Nc1ccccc1NC(C)=O,-0.03,train
Cc1cc(Cc2ccc(Cl)cc2Cl)c(Cl)cc1Cl,7.43,train
CON(C)C(=O)Nc1ccc(C2CCCCC2)cc1,4.08,train
CN(C)C(N(C)C)=S(I)c1ccccc1F,-0.55,train
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,6.5,train
